"","GSM7840464","GSM7840465","GSM7840466","GSM7840467","GSM7840468","GSM7840469","GSM7840470","GSM7840471","GSM7840472"
"ENSMUSG00000038085",2,4,10,8,0,2,0,7,7
"ENSMUSG00000038084",1258,1446,1227,994,945,1448,867,1204,1159
"ENSMUSG00000038086",0,2,1,3,1,0,2,3,0
"ENSMUSG00000037224",1,0,0,0,0,0,1,0,0
"ENSMUSG00000097766",0,3,1,3,6,0,1,2,2
"ENSMUSG00000097764",0,0,0,0,0,0,0,0,0
"ENSMUSG00000097763",0,0,0,0,0,0,0,0,0
"ENSMUSG00000097088",0,0,0,0,0,0,0,0,0
"ENSMUSG00000097761",5,0,2,4,1,1,0,3,6
"ENSMUSG00000097760",2,0,0,1,0,1,2,3,1
"ENSMUSG00000097089",0,0,0,0,0,0,0,0,0
"ENSMUSG00000097769",17,22,13,27,18,9,13,21,20
"ENSMUSG00000097768",0,14,0,0,5,4,18,4,6
"ENSMUSG00000073529",3,0,0,0,0,1,0,1,0
"ENSMUSG00000073528",0,0,0,0,0,0,0,0,0
"ENSMUSG00000027981",118,148,133,132,136,103,110,134,117
"ENSMUSG00000027983",230,261,180,212,363,203,271,358,287
"ENSMUSG00000027984",3782,8767,4897,5654,3361,5860,2557,3660,4800
"ENSMUSG00000027985",0,1,1,1,1,2,1,0,0
"ENSMUSG00000076548",0,0,0,0,0,0,0,0,0
"ENSMUSG00000104675",0,0,0,0,0,2,0,0,0
"ENSMUSG00000096979",0,0,0,0,0,0,0,0,0
"ENSMUSG00000076540",0,0,0,0,0,0,0,0,0
"ENSMUSG00000076541",0,0,0,0,0,0,0,0,0
"ENSMUSG00000076547",0,0,0,0,0,0,0,2,0
"ENSMUSG00000096978",0,0,0,0,0,0,0,0,0
"ENSMUSG00000070875",0,0,0,0,0,0,0,0,0
"ENSMUSG00000070877",1,0,0,0,0,0,0,0,0
"ENSMUSG00000070870",0,0,0,0,0,0,0,0,0
"ENSMUSG00000070871",71,79,53,75,67,56,85,110,77
"ENSMUSG00000070873",36,47,48,17,24,43,22,32,30
"ENSMUSG00000092302",0,0,0,0,0,0,0,0,0
"ENSMUSG00000092303",0,0,0,0,0,0,0,0,0
"ENSMUSG00000092300",0,4,1,6,0,6,1,2,2
"ENSMUSG00000092306",0,0,0,0,0,0,0,0,0
"ENSMUSG00000092307",0,0,0,0,0,0,0,0,0
"ENSMUSG00000092304",0,0,0,0,0,0,0,0,0
"ENSMUSG00000092305",0,0,0,0,0,0,0,0,0
"ENSMUSG00000092308",0,0,0,0,0,0,0,0,0
"ENSMUSG00000092309",0,0,0,0,0,0,0,0,0
"ENSMUSG00000039684",85,97,62,76,63,81,39,74,59
"ENSMUSG00000048191",0,0,0,0,0,0,0,0,0
"ENSMUSG00000039686",305,423,273,311,236,312,155,366,332
"ENSMUSG00000039680",92,111,76,103,74,104,37,80,81
"ENSMUSG00000039682",5068,4829,3991,4046,3487,4637,2551,3756,3579
"ENSMUSG00000039683",0,0,0,0,1,1,0,5,0
"ENSMUSG00000104679",0,0,0,0,0,0,0,0,0
"ENSMUSG00000090235",0,2,0,0,1,0,0,2,1
"ENSMUSG00000031109",161,230,133,145,91,162,96,190,163
"ENSMUSG00000090237",0,0,0,0,0,0,0,0,0
"ENSMUSG00000090230",0,0,0,0,0,0,0,0,0
"ENSMUSG00000090231",6933,12698,7365,6865,6141,9024,12426,16360,11815
"ENSMUSG00000090232",0,0,0,0,0,0,0,0,0
"ENSMUSG00000102639",0,0,0,0,0,0,0,0,0
"ENSMUSG00000031103",8,43,54,18,25,37,38,39,47
"ENSMUSG00000031101",14,9,13,4,9,10,17,13,13
"ENSMUSG00000068923",47,53,66,50,34,51,29,44,67
"ENSMUSG00000068922",75,125,61,85,73,92,75,90,68
"ENSMUSG00000068921",271,520,300,345,317,322,223,362,308
"ENSMUSG00000031104",0,0,0,0,0,0,0,2,2
"ENSMUSG00000073380",0,0,0,0,0,0,0,0,0
"ENSMUSG00000102739",0,0,0,0,0,0,0,0,0
"ENSMUSG00000102738",0,0,0,0,0,0,0,0,0
"ENSMUSG00000034551",1,1,3,2,1,1,3,0,0
"ENSMUSG00000100558",0,0,0,0,0,0,0,0,0
"ENSMUSG00000034557",293,391,288,266,247,304,254,431,273
"ENSMUSG00000034555",0,0,0,0,0,0,0,0,0
"ENSMUSG00000039356",99,103,104,95,138,105,74,117,62
"ENSMUSG00000102730",0,0,0,0,0,0,0,0,0
"ENSMUSG00000039354",184,201,154,172,145,192,113,191,175
"ENSMUSG00000043673",5,2,0,0,2,0,1,1,2
"ENSMUSG00000102734",0,0,0,0,0,0,0,0,0
"ENSMUSG00000102737",0,0,0,0,0,0,1,0,2
"ENSMUSG00000025317",1117,1368,1180,1223,980,1213,286,1084,979
"ENSMUSG00000029729",714,662,555,454,495,502,459,516,600
"ENSMUSG00000029726",354,509,313,335,323,282,292,456,374
"ENSMUSG00000029727",1881,3995,2189,1823,1749,2220,5760,4529,2927
"ENSMUSG00000029725",54,48,36,42,39,37,39,44,40
"ENSMUSG00000029722",414,710,493,295,199,375,225,607,462
"ENSMUSG00000029723",153,184,134,109,94,96,118,188,197
"ENSMUSG00000029720",138,166,69,162,151,97,105,167,192
"ENSMUSG00000102635",1,1,1,1,0,1,0,0,2
"ENSMUSG00000069038",0,0,0,0,0,0,0,0,0
"ENSMUSG00000025609",765,913,740,720,567,840,482,687,624
"ENSMUSG00000025608",57,111,64,32,51,44,115,59,83
"ENSMUSG00000025607",343,511,344,324,308,406,231,326,300
"ENSMUSG00000069036",0,0,0,0,0,0,0,0,0
"ENSMUSG00000025602",10,13,2,7,11,8,17,15,10
"ENSMUSG00000034881",3,7,6,12,5,3,8,10,10
"ENSMUSG00000021118",4,6,0,5,7,3,4,4,5
"ENSMUSG00000034883",1,0,0,0,0,0,0,0,0
"ENSMUSG00000021115",76,98,93,71,45,63,43,87,75
"ENSMUSG00000021114",381,782,372,311,351,378,483,596,508
"ENSMUSG00000021116",453,620,360,435,342,466,471,477,369
"ENSMUSG00000021111",517,561,528,434,386,503,505,506,503
"ENSMUSG00000021113",85,81,47,45,49,56,54,56,66
"ENSMUSG00000021112",243,188,270,199,184,236,82,195,117
"ENSMUSG00000032489",5,12,3,7,4,5,9,14,7
"ENSMUSG00000032487",0,0,0,0,0,1,0,0,0
"ENSMUSG00000032485",2587,2903,1818,1605,1398,1533,1501,2569,1982
"ENSMUSG00000032484",3,0,0,0,0,0,0,1,1
"ENSMUSG00000032482",47,15,8,15,19,4,6,41,14
"ENSMUSG00000032481",378,570,354,265,226,317,390,505,416
"ENSMUSG00000032480",360,477,383,351,272,357,393,491,364
"ENSMUSG00000042109",3,3,9,3,1,0,1,5,8
"ENSMUSG00000035681",0,0,0,0,0,0,0,0,0
"ENSMUSG00000035683",0,2,1,1,0,1,0,4,0
"ENSMUSG00000035686",4830,6187,4096,8090,3559,7038,661,2679,2660
"ENSMUSG00000042102",7336,12862,6391,6903,5026,6454,4928,8528,7453
"ENSMUSG00000042105",324,420,285,245,251,288,302,469,292
"ENSMUSG00000042104",33,38,34,17,12,14,17,39,33
"ENSMUSG00000045731",0,0,0,0,0,0,0,0,0
"ENSMUSG00000045730",9,16,25,28,15,15,2,13,9
"ENSMUSG00000007827",76,35,55,57,50,59,34,47,38
"ENSMUSG00000044468",295,189,184,115,102,144,79,99,213
"ENSMUSG00000068078",0,0,0,0,0,0,0,0,0
"ENSMUSG00000074758",0,0,0,0,0,0,0,0,0
"ENSMUSG00000068075",0,0,0,0,0,0,0,0,0
"ENSMUSG00000068074",0,0,0,0,0,0,0,0,0
"ENSMUSG00000068071",0,0,0,0,0,0,0,0,0
"ENSMUSG00000044461",3,6,7,6,1,2,1,4,5
"ENSMUSG00000068073",0,0,0,0,0,0,0,0,0
"ENSMUSG00000020642",86,96,56,56,32,40,70,64,176
"ENSMUSG00000020640",341,259,338,287,268,279,226,309,248
"ENSMUSG00000020641",150,135,214,126,111,163,163,68,157
"ENSMUSG00000020646",0,0,0,8,0,0,1,0,0
"ENSMUSG00000020647",306,393,235,210,182,252,233,416,304
"ENSMUSG00000020644",1112,952,1374,915,857,1337,3557,2038,1232
"ENSMUSG00000020648",45,64,53,69,24,44,44,48,49
"ENSMUSG00000020649",97,152,75,99,59,97,31,159,127
"ENSMUSG00000027513",73964,46860,45654,47890,45742,46713,26926,50917,30237
"ENSMUSG00000075031",0,0,0,13,0,0,0,0,0
"ENSMUSG00000027510",57,64,34,21,43,38,30,47,44
"ENSMUSG00000058748",70,74,63,53,54,61,41,57,40
"ENSMUSG00000027514",36,72,82,66,122,49,183,60,72
"ENSMUSG00000048978",0,0,0,0,0,0,0,0,0
"ENSMUSG00000027518",0,0,0,0,0,0,0,0,0
"ENSMUSG00000058740",0,2,1,0,0,0,0,5,0
"ENSMUSG00000058741",0,0,0,0,0,0,0,0,0
"ENSMUSG00000058743",2,0,0,0,0,1,1,0,0
"ENSMUSG00000082534",0,2,0,0,0,0,0,0,0
"ENSMUSG00000074928",0,0,0,0,0,0,0,0,0
"ENSMUSG00000074925",22,8,21,8,22,10,6,12,4
"ENSMUSG00000074922",56,154,71,59,44,44,146,144,112
"ENSMUSG00000074923",0,6,3,12,11,3,5,12,9
"ENSMUSG00000100800",0,0,0,0,0,0,0,0,0
"ENSMUSG00000100803",0,0,0,0,0,0,0,0,0
"ENSMUSG00000100802",0,0,0,0,0,0,0,0,0
"ENSMUSG00000100805",0,0,0,0,0,0,0,0,0
"ENSMUSG00000100804",0,0,0,0,0,0,0,0,0
"ENSMUSG00000100807",0,0,0,0,0,0,0,0,0
"ENSMUSG00000100809",0,0,0,0,0,0,0,0,0
"ENSMUSG00000024340",0,0,0,1,0,0,1,0,2
"ENSMUSG00000079415",6,15,15,15,2,1,3,11,8
"ENSMUSG00000079414",0,1,2,0,0,0,0,1,0
"ENSMUSG00000080902",47,47,36,24,15,32,22,24,24
"ENSMUSG00000080907",0,0,0,0,0,0,1,1,1
"ENSMUSG00000005534",2068,1761,2062,1732,1234,1804,1430,1678,1430
"ENSMUSG00000079416",0,0,0,0,0,0,0,0,0
"ENSMUSG00000005533",4,8,5,10,6,0,4,3,11
"ENSMUSG00000040618",31,39,41,48,56,81,29,56,37
"ENSMUSG00000040616",66,78,69,25,45,39,95,99,36
"ENSMUSG00000040614",0,0,0,0,0,0,0,0,0
"ENSMUSG00000040613",130,175,135,114,128,148,164,145,141
"ENSMUSG00000040612",60,582,387,272,106,436,142,369,306
"ENSMUSG00000040610",0,0,0,0,0,0,0,0,0
"ENSMUSG00000082229",0,0,0,0,0,0,0,0,0
"ENSMUSG00000082227",0,0,0,0,0,0,0,0,0
"ENSMUSG00000094057",0,0,0,0,0,0,0,0,0
"ENSMUSG00000094051",1,0,0,0,0,0,0,1,0
"ENSMUSG00000094052",0,0,0,0,0,0,0,0,0
"ENSMUSG00000094053",0,0,0,0,0,0,0,0,0
"ENSMUSG00000004661",91,110,66,63,58,46,74,70,82
"ENSMUSG00000004667",280,392,251,318,200,231,217,278,209
"ENSMUSG00000022652",0,0,0,0,0,0,0,0,0
"ENSMUSG00000004668",0,0,0,0,0,0,0,0,0
"ENSMUSG00000022651",0,4,0,0,0,0,12,2,1
"ENSMUSG00000022650",0,0,0,0,0,0,0,0,0
"ENSMUSG00000047344",2,0,0,1,0,2,1,0,0
"ENSMUSG00000029605",24,31,31,34,38,23,19,23,20
"ENSMUSG00000047347",13,32,15,9,14,12,34,30,32
"ENSMUSG00000047342",0,0,0,0,0,0,0,3,0
"ENSMUSG00000047343",0,0,0,0,0,0,0,0,0
"ENSMUSG00000026398",727,918,700,731,641,633,620,879,756
"ENSMUSG00000026399",168,166,127,96,109,133,128,188,117
"ENSMUSG00000026393",181,221,176,132,73,171,732,896,786
"ENSMUSG00000026390",38,30,71,16,48,70,79,107,52
"ENSMUSG00000026394",0,0,0,0,0,0,0,0,0
"ENSMUSG00000026395",101,92,138,71,96,110,93,72,86
"ENSMUSG00000085629",0,0,0,0,0,0,0,0,0
"ENSMUSG00000085628",6,3,3,4,3,4,3,6,4
"ENSMUSG00000108390",0,0,0,0,0,0,0,0,0
"ENSMUSG00000085620",0,0,0,0,0,0,0,0,0
"ENSMUSG00000085623",0,0,0,0,0,0,0,0,0
"ENSMUSG00000085622",31,34,31,30,26,27,17,34,39
"ENSMUSG00000085624",0,0,0,0,0,0,0,0,0
"ENSMUSG00000085626",0,0,0,0,0,0,0,0,0
"ENSMUSG00000081755",0,0,0,2,0,0,4,0,1
"ENSMUSG00000081283",0,0,0,0,0,0,0,0,0
"ENSMUSG00000102911",0,0,0,0,0,0,0,0,0
"ENSMUSG00000081287",0,0,0,0,0,0,0,0,0
"ENSMUSG00000079267",0,0,0,0,0,0,0,0,0
"ENSMUSG00000095839",0,0,0,0,0,0,0,0,0
"ENSMUSG00000085992",0,0,0,0,0,0,0,0,0
"ENSMUSG00000085991",0,0,0,0,0,0,0,0,0
"ENSMUSG00000021545",0,0,0,0,0,0,0,0,0
"ENSMUSG00000085996",0,0,0,0,0,0,0,0,0
"ENSMUSG00000085995",143,462,313,377,346,145,419,245,315
"ENSMUSG00000020827",721,978,675,686,567,660,627,1110,836
"ENSMUSG00000098191",0,0,0,0,0,0,0,0,0
"ENSMUSG00000085999",0,0,0,0,0,0,0,0,0
"ENSMUSG00000085998",0,0,0,0,0,0,0,0,0
"ENSMUSG00000098197",0,0,0,0,0,0,0,0,0
"ENSMUSG00000098196",3,0,0,5,3,0,0,0,0
"ENSMUSG00000021540",419,293,446,360,298,386,277,381,368
"ENSMUSG00000079261",0,0,0,0,0,0,0,0,0
"ENSMUSG00000027831",2,2,3,0,4,4,1,2,0
"ENSMUSG00000027833",0,0,0,2,0,0,6,0,0
"ENSMUSG00000016239",55,13,12,13,13,14,4,8,24
"ENSMUSG00000047832",41,46,44,26,28,29,27,65,44
"ENSMUSG00000101657",0,0,0,0,0,0,0,0,0
"ENSMUSG00000095015",0,0,0,0,0,0,0,0,0
"ENSMUSG00000095011",0,0,0,0,0,0,0,0,0
"ENSMUSG00000095019",0,0,0,0,0,0,0,0,0
"ENSMUSG00000091722",0,0,0,0,0,0,0,0,0
"ENSMUSG00000060594",2,8,10,3,11,7,8,12,6
"ENSMUSG00000101653",0,0,0,0,0,0,0,0,0
"ENSMUSG00000064006",0,0,0,0,0,0,0,0,0
"ENSMUSG00000043331",0,0,0,0,0,0,0,0,0
"ENSMUSG00000043333",0,0,0,2,0,0,0,0,0
"ENSMUSG00000043336",71,57,96,60,47,67,63,77,55
"ENSMUSG00000043705",0,0,0,0,0,0,0,0,0
"ENSMUSG00000107718",0,0,0,0,0,0,0,0,0
"ENSMUSG00000107719",1,0,0,0,0,0,0,0,0
"ENSMUSG00000107711",0,0,0,0,0,0,0,0,0
"ENSMUSG00000107712",0,0,0,0,0,0,0,0,0
"ENSMUSG00000107714",0,0,0,0,0,0,0,0,0
"ENSMUSG00000107715",0,0,1,0,0,0,0,0,0
"ENSMUSG00000107716",0,0,0,0,0,0,0,0,0
"ENSMUSG00000001403",3,5,10,9,8,14,4,3,7
"ENSMUSG00000099831",0,0,0,0,0,0,0,0,0
"ENSMUSG00000045474",0,0,0,0,0,0,0,0,0
"ENSMUSG00000045475",0,0,0,0,0,0,0,0,0
"ENSMUSG00000045471",0,0,0,0,0,0,0,0,0
"ENSMUSG00000045479",0,0,0,0,0,0,0,0,0
"ENSMUSG00000017188",327,327,245,271,265,261,192,263,232
"ENSMUSG00000080152",0,0,0,0,0,0,0,0,0
"ENSMUSG00000060739",367,495,346,397,319,357,424,529,422
"ENSMUSG00000099833",0,0,0,0,0,0,0,0,0
"ENSMUSG00000019326",0,1,0,2,4,1,0,1,0
"ENSMUSG00000019320",14,24,9,20,16,28,5,10,11
"ENSMUSG00000059862",0,0,0,0,0,0,0,0,0
"ENSMUSG00000059866",105,122,71,88,82,80,177,108,82
"ENSMUSG00000059867",0,0,0,0,0,0,0,0,0
"ENSMUSG00000059864",1,0,1,3,0,0,0,1,4
"ENSMUSG00000053801",98,116,100,98,87,80,152,110,94
"ENSMUSG00000007589",110,181,94,101,130,117,87,164,122
"ENSMUSG00000082819",0,0,0,0,0,0,0,0,0
"ENSMUSG00000078905",6,1,0,0,0,3,1,2,0
"ENSMUSG00000078906",0,0,0,0,0,0,0,0,0
"ENSMUSG00000078907",0,0,0,0,0,0,0,2,0
"ENSMUSG00000078901",0,0,0,0,0,0,0,0,0
"ENSMUSG00000078902",3,8,0,3,6,4,0,3,2
"ENSMUSG00000078903",31,11,30,34,17,28,8,12,7
"ENSMUSG00000019494",1072,1448,859,1151,854,897,875,1109,887
"ENSMUSG00000078908",177,244,154,135,147,134,201,223,222
"ENSMUSG00000099646",0,0,0,0,0,0,0,0,0
"ENSMUSG00000099644",0,0,0,0,0,0,0,0,0
"ENSMUSG00000099645",0,0,0,0,0,0,0,0,0
"ENSMUSG00000099642",0,0,0,0,0,0,0,0,0
"ENSMUSG00000099643",0,0,0,0,0,0,0,0,0
"ENSMUSG00000099640",0,0,0,0,0,0,0,0,0
"ENSMUSG00000099641",0,0,0,0,0,0,0,0,0
"ENSMUSG00000099649",0,0,0,0,0,0,0,0,0
"ENSMUSG00000097073",20,19,27,27,18,24,12,12,7
"ENSMUSG00000000759",203,281,187,226,212,177,225,301,195
"ENSMUSG00000097072",0,0,0,0,0,0,0,0,0
"ENSMUSG00000000753",7483,8308,5550,5955,4974,6571,5644,7926,6768
"ENSMUSG00000000751",324,522,314,243,262,362,171,436,346
"ENSMUSG00000031535",0,3,0,0,0,0,0,0,4
"ENSMUSG00000093414",0,0,0,0,0,0,0,0,0
"ENSMUSG00000093416",0,0,0,0,0,0,0,0,0
"ENSMUSG00000093411",0,0,0,0,0,0,0,0,0
"ENSMUSG00000093410",0,0,0,0,0,0,0,0,0
"ENSMUSG00000030122",2896,2828,1834,2476,2055,1055,1743,3863,854
"ENSMUSG00000093418",0,0,0,0,0,0,0,0,0
"ENSMUSG00000097076",0,0,0,0,0,0,0,0,0
"ENSMUSG00000097565",0,0,6,0,0,0,12,0,0
"ENSMUSG00000097564",10,9,8,11,12,13,7,4,7
"ENSMUSG00000097567",2,0,0,0,0,1,0,0,0
"ENSMUSG00000097566",0,3,5,6,0,0,0,7,0
"ENSMUSG00000097561",0,0,0,0,0,1,0,0,0
"ENSMUSG00000097075",3,3,1,4,6,4,0,0,7
"ENSMUSG00000097563",0,0,0,0,0,0,0,0,0
"ENSMUSG00000097562",0,0,0,0,0,0,0,0,0
"ENSMUSG00000031532",1682,2171,1362,1554,1298,1726,1164,1318,1447
"ENSMUSG00000097569",0,0,0,0,0,0,0,0,0
"ENSMUSG00000041205",0,0,0,0,0,0,0,0,0
"ENSMUSG00000041203",469,737,313,406,374,331,527,612,593
"ENSMUSG00000041202",0,0,0,0,0,0,0,0,0
"ENSMUSG00000050382",3,10,6,3,3,9,10,7,3
"ENSMUSG00000040591",28,5,10,11,8,15,12,11,7
"ENSMUSG00000059626",0,0,0,0,0,0,0,0,0
"ENSMUSG00000031530",47,38,42,21,17,18,27,18,23
"ENSMUSG00000056978",512,57,435,824,290,666,22,244,95
"ENSMUSG00000056973",10997,13375,5781,5953,3705,5756,1245,6897,8135
"ENSMUSG00000056972",0,0,0,0,0,0,0,0,0
"ENSMUSG00000090038",212,305,192,281,235,233,157,345,226
"ENSMUSG00000090039",0,0,0,0,0,0,0,0,0
"ENSMUSG00000090033",0,0,0,0,0,0,0,0,0
"ENSMUSG00000090030",0,0,0,0,0,0,0,0,0
"ENSMUSG00000055775",0,0,0,0,0,0,0,0,0
"ENSMUSG00000090034",0,0,0,0,0,0,0,0,0
"ENSMUSG00000090035",188,362,223,189,156,225,236,273,310
"ENSMUSG00000103940",2,6,0,1,0,0,3,1,1
"ENSMUSG00000042622",73,226,85,73,40,87,32,37,77
"ENSMUSG00000040154",0,0,0,0,0,0,0,0,0
"ENSMUSG00000103942",0,0,0,0,0,0,0,0,0
"ENSMUSG00000040151",153,236,171,107,99,122,140,259,167
"ENSMUSG00000091929",0,0,0,0,0,0,0,0,0
"ENSMUSG00000091926",0,0,0,0,0,0,0,0,0
"ENSMUSG00000091924",0,0,0,0,0,0,0,0,0
"ENSMUSG00000091923",0,0,0,0,0,0,0,0,0
"ENSMUSG00000091922",0,0,0,0,0,0,0,0,0
"ENSMUSG00000086155",0,0,0,0,0,0,0,0,0
"ENSMUSG00000103947",0,0,0,0,0,0,0,0,0
"ENSMUSG00000063867",0,0,0,0,0,0,0,0,0
"ENSMUSG00000049409",0,0,3,0,0,0,2,0,0
"ENSMUSG00000100515",0,0,0,0,0,0,0,0,0
"ENSMUSG00000017969",17,6,11,7,11,8,5,12,9
"ENSMUSG00000060888",0,0,0,0,0,0,0,0,0
"ENSMUSG00000039219",231,225,261,198,230,183,91,121,132
"ENSMUSG00000039218",2376,2304,1767,2267,1889,1780,1718,3755,2933
"ENSMUSG00000039217",81,74,55,78,79,76,33,75,70
"ENSMUSG00000039215",0,0,0,0,0,0,0,0,0
"ENSMUSG00000039210",183,225,206,177,169,179,233,309,214
"ENSMUSG00000049401",480,605,436,431,461,443,565,536,393
"ENSMUSG00000031839",847,1204,746,952,701,818,555,723,738
"ENSMUSG00000105377",0,0,0,0,0,0,0,0,0
"ENSMUSG00000057735",0,0,0,0,0,0,0,0,0
"ENSMUSG00000067528",0,0,0,0,0,0,0,0,0
"ENSMUSG00000067529",0,0,0,0,0,0,0,0,0
"ENSMUSG00000057738",1442,2041,1278,1229,919,1272,1207,1830,1451
"ENSMUSG00000067524",0,0,0,0,0,0,0,0,0
"ENSMUSG00000067525",0,0,0,0,0,0,0,0,0
"ENSMUSG00000067522",0,0,0,0,0,0,0,0,0
"ENSMUSG00000012211",0,0,0,0,0,0,0,0,0
"ENSMUSG00000067520",0,0,0,0,0,0,0,0,0
"ENSMUSG00000105373",0,0,0,0,0,0,0,0,0
"ENSMUSG00000060063",23,34,44,17,9,17,23,24,15
"ENSMUSG00000095970",0,0,0,0,0,0,0,0,0
"ENSMUSG00000035919",29,96,47,43,40,46,100,49,60
"ENSMUSG00000095973",0,0,0,0,0,0,0,0,0
"ENSMUSG00000095974",0,0,0,0,0,0,0,0,0
"ENSMUSG00000095975",0,0,0,0,0,0,0,0,0
"ENSMUSG00000095976",0,0,0,0,0,0,0,0,0
"ENSMUSG00000035910",47,25,30,35,23,36,12,19,40
"ENSMUSG00000095979",0,0,0,0,0,0,0,0,0
"ENSMUSG00000035914",31,25,25,11,30,17,35,90,27
"ENSMUSG00000035916",0,0,0,2,0,0,0,0,0
"ENSMUSG00000091079",0,0,0,0,0,0,0,0,0
"ENSMUSG00000091078",0,0,0,0,0,0,0,0,0
"ENSMUSG00000091077",0,0,0,0,0,0,0,0,0
"ENSMUSG00000091076",0,0,0,0,0,0,0,0,0
"ENSMUSG00000091071",1,2,0,1,9,2,1,6,5
"ENSMUSG00000076618",0,0,0,1,0,1,0,0,0
"ENSMUSG00000102977",0,0,0,0,0,0,0,0,0
"ENSMUSG00000102976",150,427,341,361,164,137,479,838,361
"ENSMUSG00000102975",0,0,0,0,0,0,0,0,0
"ENSMUSG00000102973",0,0,0,0,0,0,0,1,0
"ENSMUSG00000102971",0,0,0,0,0,0,0,0,0
"ENSMUSG00000102970",1,0,0,0,0,0,1,0,0
"ENSMUSG00000052812",87,21,122,50,47,81,26,31,21
"ENSMUSG00000102979",0,0,0,0,0,0,0,0,0
"ENSMUSG00000068270",10,14,15,12,11,5,17,25,16
"ENSMUSG00000103593",0,0,0,5,1,2,0,0,0
"ENSMUSG00000103590",0,0,0,0,0,0,0,0,0
"ENSMUSG00000103591",0,0,0,1,0,0,0,0,0
"ENSMUSG00000103596",0,0,0,0,0,0,0,0,0
"ENSMUSG00000103594",0,0,0,0,0,0,0,0,0
"ENSMUSG00000036291",180,150,166,145,137,167,98,145,136
"ENSMUSG00000103598",0,0,0,0,0,0,0,0,0
"ENSMUSG00000103599",0,2,0,0,0,0,0,0,0
"ENSMUSG00000036298",6,3,7,8,4,2,0,3,3
"ENSMUSG00000036299",510,600,456,538,448,474,341,416,443
"ENSMUSG00000039968",164,142,138,135,73,111,125,160,110
"ENSMUSG00000039967",261,199,294,243,231,225,116,184,136
"ENSMUSG00000039960",1184,1424,859,849,608,1057,578,785,929
"ENSMUSG00000039963",0,8,1,3,2,7,1,7,5
"ENSMUSG00000039962",0,0,0,0,0,0,0,0,0
"ENSMUSG00000055334",58,74,80,89,54,62,82,78,69
"ENSMUSG00000019866",320,616,487,372,283,467,486,807,570
"ENSMUSG00000019867",0,0,0,0,0,0,0,0,0
"ENSMUSG00000019864",298,476,393,387,275,438,307,416,371
"ENSMUSG00000019865",0,0,0,0,0,6,0,0,0
"ENSMUSG00000019863",50,54,53,54,53,68,46,49,41
"ENSMUSG00000092524",0,0,0,0,0,0,0,0,0
"ENSMUSG00000019861",364,558,389,348,334,368,406,495,374
"ENSMUSG00000092528",3,0,4,0,1,7,0,3,0
"ENSMUSG00000092529",0,0,0,0,0,0,0,0,0
"ENSMUSG00000019868",166,238,114,154,119,108,160,192,158
"ENSMUSG00000020255",162,280,212,181,134,166,307,272,230
"ENSMUSG00000056023",0,0,0,0,0,0,2,0,0
"ENSMUSG00000020257",593,885,584,563,511,577,412,765,592
"ENSMUSG00000020256",13,8,3,4,0,9,6,8,2
"ENSMUSG00000020251",1,3,5,1,0,0,4,0,1
"ENSMUSG00000020250",1647,1915,1317,1218,1115,1374,1823,1957,1365
"ENSMUSG00000103622",0,1,0,0,1,2,0,0,0
"ENSMUSG00000020258",3847,5902,4250,4097,3460,4498,3343,4542,3236
"ENSMUSG00000063087",2,1,3,3,1,2,0,6,3
"ENSMUSG00000101995",0,0,0,0,0,0,0,0,0
"ENSMUSG00000101997",0,0,0,0,0,0,0,0,0
"ENSMUSG00000101990",0,0,0,0,0,0,0,0,0
"ENSMUSG00000101991",0,0,0,0,0,0,0,0,0
"ENSMUSG00000101992",0,0,0,0,0,0,0,0,0
"ENSMUSG00000101993",0,0,0,0,0,0,0,0,0
"ENSMUSG00000101998",0,0,0,0,0,0,0,0,0
"ENSMUSG00000090808",0,0,0,0,0,0,0,0,0
"ENSMUSG00000020721",101,265,66,72,119,177,197,144,119
"ENSMUSG00000090806",0,0,0,0,0,0,0,0,0
"ENSMUSG00000090805",0,0,0,0,0,0,0,0,0
"ENSMUSG00000035458",3,4,1,7,4,4,6,1,0
"ENSMUSG00000054412",0,0,0,0,0,0,0,0,0
"ENSMUSG00000054414",252,296,197,216,214,245,111,343,272
"ENSMUSG00000070003",28,49,27,21,31,18,48,44,31
"ENSMUSG00000054417",0,4,0,0,0,0,0,0,2
"ENSMUSG00000054418",0,0,1,0,1,0,0,0,1
"ENSMUSG00000070002",383,770,468,502,430,450,1397,799,549
"ENSMUSG00000104016",0,0,0,0,0,0,0,0,0
"ENSMUSG00000104017",0,0,0,0,0,0,0,0,0
"ENSMUSG00000104014",0,0,0,0,0,0,0,0,0
"ENSMUSG00000104015",0,0,0,0,0,0,0,0,0
"ENSMUSG00000104012",0,0,0,0,0,0,0,0,0
"ENSMUSG00000096318",0,0,0,0,0,0,0,0,0
"ENSMUSG00000104010",0,0,0,0,3,0,0,2,0
"ENSMUSG00000104011",15,13,16,12,5,13,6,17,14
"ENSMUSG00000055333",0,0,0,4,0,0,0,0,0
"ENSMUSG00000096316",0,0,0,0,0,0,0,0,0
"ENSMUSG00000096311",0,0,0,0,0,0,0,0,0
"ENSMUSG00000104018",2,0,0,4,0,3,4,1,1
"ENSMUSG00000033400",732,922,983,583,530,864,481,768,644
"ENSMUSG00000036430",68,120,44,79,57,74,63,67,63
"ENSMUSG00000036437",0,1,2,1,2,1,1,0,0
